0	Starting to doubt #google android policy: no released android sources since 2.3.3! Curious for an opensource project to say the least...
0	@APPLE Wow @MOTOROLA Just crushed your dreams....
0	#Microsoft knows how to kick off an opening, but I don't quite see the #edge for Windows Phone or their tablets #iSorry http://t.co/9XDdXN1w
1	Hey parents!Did you know about the free tools from #Microsoft that help keep your kids safe online?Live Family Safety http://t.co/5pk1et6r
1	When you want something done right, you do it yourself... or go to @Apple. AT&T you're useless these days. #yourdaysarenumbered


1	--- RT @Apple No question bro. RT @AintEeenTrippin: Should I get dis iPhone or a EVO 3D?
1	Thank you @apple for making my iPad 2 feel like new again with your new iOS 5!
1	But fb still sucks &amp; #twitter beats it anyday!
1	The more i use Office 2010 the more i fall in love it with. #honest #genius #microsoft
0	Why Google+ Has Uphill Battle Vs. Facebook: Sean Parker http://t.co/L8RSX1Yf #google
1	Are you using #Google+ and #Linkedin yet? These are essential tools to get your company and/or you on the FIRST page of Google. Contact...
1	fuck that facebook bullshit. #twitter bitch
0	RT @LCmediaHouse: 4chan's Chris Poole: #Facebook & #Google Are Doing It Wrong http://t.co/ZIxfa91N | via @RWW #socialmedia
1	@iancollinsuk @apple I like what you did there...!
1	#Microsoft #Cloud Microsoft offers students free access to its technologies to improve employability: Dubbe... http://t.co/rGBHHUQP #TCN
0	@betweensundays Ah! Yeah...should be an option...hopefully @apple figures that out. Thx
1	Got this new #twitter app and a fresh ass theme with it! FWM
0	I hate tron theme #Google #ICS
0	#Google introduce new Android tablet called 'Ice Cream Sandwich'? I'm a #Singaporean, and I'm (very) confused.
0	@Anas_Monaffal LOL , i do both .. and for sure #Microsoft #DotNet is perfect, simple o ay 7aja ;) .. but sorry I HATE WINDOWS PHONES :P
0	Okay #Twitter, it'd be muchhh appreciated if you could start working on my computer soon.
1	This twitter shit is funny and entertaining ... I haven't did shit all day but my fingers are hurting #twitter
0	Samsung seeks iPhone 4S ban in Japan and Australia
Patent war intensifies with injunction sought against @Apple http://t.co/QmwjTvnk
1	you are so blessed. @apple
0	#Microsoft is currently paying to produce #swpats propaganda to lobby politicians with -- to make racketeering seem "acceptable"
1	NYTimes: Coach Wants to See You. And Bring Your iPad. http://t.co/J2FTiEnG #iPad @apple set red 42 red 42 hut hut @NFL wish I had an #iPad
0	DAMN YOU !!! @apple
0	#Microsoft's #SteveBallmer attacks #Android phones ..... well #windows7mobile is gay, you metro! http://t.co/sQnE1iLb via @Telegraph
1	When I'm about to tweet something and I cant remember how to spell I go straight to #Google
1	@RAD_Software Yes good points about #ERP but unfair assessment in saying "#SAGE, #SAP and #Microsoft Dynamics, are not delivering"
1	@rygurl you need an @apple iphone4S with Siri!
1	I'm starting to get really concerned, sending hashtags in emails :P #twitter is taking over our lives :D
1	We have had a great time at #TechEdAfrica thanks to all the sponsors, delegates, #Microsoft and #mimecastsa.
1	@Apple iOS 5 is sweet! Notifications, phone search covers mail now, wifi sync, iCloud backup and integrated Twitter are all well done.
0	Frustrated that I bought a new macbook pro from @apple only to find it doesnt ship with media! #expensivepaperweight
1	I want some of these #google toys
1	New iOS 5 update is THE BEST. iloveyou @apple
1	Okay..I feel slightly more connected to the world and have put #facebook and #twitter on my #blackberry..its not the same..but it helps
1	It would have taken me 15 mins to write this with my #Blackberry. Thank u @Apple 4s for converting me and showing me the grass is greener!
1	Loving my new #iPhone4S thanks @apple for #ios5
1	Is it just me or is #iOS5 faster for the iPad? @apple
