0	RememberiN wen @apple and @blackberry were just fruit
#nostalgia
1	 ! Currently learning Mandarin for my upcoming trip to Hong Kong. I gotta hand it to @Apple iPhones & their uber useful flashcard apps  
1	@sinanaral: Check out the new #Microsoft #faculty fellows here: http://t.co/2oeNsVG8 poised to change the world! Go @jure !
1	I so wish that #SteveBallmer from #Microsoft would have to swallow his words about #Yahoo: http://t.co/XSJGIfop
0	@Apple, Y U NO LET ME PRE-ORDER IPHONE 4S?
1	iphone users i reaaly feel sorry for you after i saw ice-cream sandwich #Android today, #Google #apple #Android #iPhone
1	So let me get this straight, #microsoft makes windows phone, microsoft owns skype but there's no #skype app for windows phone.
1	Infinite Spiral Bookcase for #Google Books looks amazing, interested to see where it is headed: http://t.co/RXWD6sN8
1	@kursed #Google is terrible at presentations. Hated the terrible camera interference from the huge screen behind the speakers. #headache
1	Register now for your Galaxy Nexus :) http://t.co/37WkIoXC #Android #Google
0	@Apple, why do you have such a beef with @Windows?  #cantwealljustgetalong
0	Lecture Notes in Financial Economics pdf ebook:  http://t.co/Ef8j77uj #google
0	picking up my #iPhone4S in two hours @Apple!
1	RT @EverettColdwell: @SusanFelicity One really good thing with #twitter is that most people appear to be on the progressive, left, socia ...
0	@reddclay81 Well then!

P.S. Did you respond so fast because of @Apple 's #iOS5 ?
0	@Apple very disappointed Hogwarts not choice on world clock on iPhone
0	I just told my @apple 4S she was a stupid bitch and her reply was if you insist #lol
1	@immad_immad #google, always thinking ahead
1	Hper #microsoft lager ny releasepartyguide for #mango. #greatsuccess
0	@Apple do not buy an iPhone 4s that isn't in the store. THEY ARE NOT MADE YET AND DEFRAUDING YOU
0	RT @TimjwDowning: #iOS 5  is a great system but it's taken all day to download @apple
1	I need to get off #twitter
0	twitter people when someone blocks u can they see ur twitts direct to them? #twitter
0	RT @bsdalton: @apple underplayed the power of the iPad via @mitchjoel &lt;yup #SOCAPac11
0	Yeah, there's no @apple twitter account.
0	@apple Give Siri back!
0	Will @Apple's Mac ever properly be used in the financial markets or is it purely a creatives device? Shift from IBM to Mac? #finpanther
0	@adityasood @apple @Quora I totally agree, was talking w/friends about that yesterday. Siri Everywhere!
0	yeah, @apple is updated!! planking photos, #lmaoo http://t.co/IusXJJDq
1	I &lt;3 @apple http://t.co/ondXWpEr
0	@Affan Fact! They still do everything better though #google
1	Wow. Great deals on refurbed #iPad (first gen) models. RT: Apple offers great deals on refurbished 1st-gen iPads http://t.co/ukWOKBGd @Apple
1	@Apple will be adding more carrier support to the iPhone 4S (just announced)
0	@davidcohen Sounds like 2nd day strategy isn't working. We got ours yesterday - in and out in no time. @Apple staff awesome/efficient!
0	#twitter is not #eharmony
0	@VSLive What is up with #ATT at #Microsoft?  Full bars in one building and no service in another only 1000 or so feet away?  #vslive
0	Can someone explain to me how the hell iMessage differs from a text message? @Apple #fb
0	And my favorite, "is @danielltosh gay?" #Google #autocomplete
0	Is #twitter a birds nest an we just some birds? All we do in this bitch is #tweet #tweet #tweet! - #RT
1	#google Finally!! All searches for logged in users will be on https! http://t.co/RaUeRrtF
0	So ya my ITunes is in Japanese???
@apple
#lostasamothafucka
0	#SIGSource Dawn Evans interviewing #Microsoft's Tim McBride in SIG's Inside Source exec video series. In a new role in financial operations
1	#GOOGLE #ANDROID 4.0 out ;-) Available with #SAMSUNG nexus!
1	THiS IS WHAT WiLL KiLL APPLE http://t.co/72Jw4z5c RiP @APPLE
0	New Galaxy Nexus: App Improvements -  Quick Response to unwanted calls, predefined SMS's #nexus #samsung #google #android bit.ly/nEJbyE
0	... and we were just told what a #microsoft minute is: it is 95 sconds + 1 second which is from 1 to 10 minutes. :)
0	Apple cash balance = $75.9 billion, surpassing the total operating balance of the U.S. government  #rich #apple #google #microsoft  #money
1	Take Off Make up 
 Say A Little More On #twitter 
 Go to Sleep &lt;3

like my plan?(;
1	goodbye Bump ... #Google #ICS
0	coming back soon!!!! #twitter...
1	http://t.co/Izh7KaiU #google #nexus #prime &lt;3 #android
1	http://t.co/QV4m1Un9 Forget the phone.. Nice UI. Liking the Scroll Feature #android #google #nexus
1	Wow #android #ics, lots of uh uh uh uh talk going on... forsure not a #microsoft #mango launch were people have public speaking skills
0	I have to change my homepage from @apple.  Steve Jobs looks like an owl
0	@apple please provide support for a Bangla keyboard in iOS. It would make the life of many Bengali iOS users easier! #iphone
0	@JarjarTee @apple That's really good. Makes you happy to pay the infamous @apple tax :)
0	@apple underplayed the power of the iPad via @mitchjoel &lt;yup #SOCAPac11
0	@king_fizzy & @_Bigrob step your #twitter game up @elijahcrago is starting to catch up
0	@Apple Why do you have a volume control in the fast app switcher!? Buttons. Volume buttons. You have them. Give me a brightness slider! #wtf
0	Thanks, @Apple. Now even more people on the bus are talking to inanimate objects. Harder than ever to tell who's crazy and who's hip.
0	#twitter I hope all of you never stop dreaming! Because dreams fuel your soul! I love dreaming big and seeing what happens!
1	GO, GO, GO Ice Cream Sandwich developers! #Android SDK r14 is LIVE @ http://t.co/OeUrmtLX! #Google
1	Just apply for a job at @Apple, hope they call me lol
1	Maybe not the most efficient way to browse, but fun: #Google releases an Infinite Digital Bookcase http://t.co/X1qzeX7f by @MeghanKel
1	Wtf @apple 64 pages for the new terms & conditions when u update ur apps from the iTunes store. Do u really think we'll read em? Really???
1	any chance @apple will release good headphones that dont blast music outside the ears? #iphone #ipod its quite obnoxious
1	i love #google
1	The face recognition unlock would be cool if it works. #android #google #icecreamsandwich
0	RT @pretty_browniee: #oomf gone get it next week i promise! Man you better #Google tht!!!
1	Which planet is he living on? #Microsoft #CEO #Fail #palmface http://t.co/3zcq60SF
1	#Kinect Makes Learning Playful with Help from #SesameStreet and #NationalGeographic #education #microsoft http://t.co/E5uhka8F
0	@apple @internode #icloud #ios5 #piracy omg no wonder ive used all my downloads!!
0	SO IT'S BEEN A LOOONG MINUTE 
BUT #TWITTER, IM BACK 
& WITH A CLOTHING LINE!

#SWAGG
0	You need to ask #Siri her favorite color and the average speed of an unladen swallow. Seems Someone @apple is a Monty python fan
0	I am now the proud owner of @apple tv thanks to big bro @steveeadie and family!!
1	#google + #motorola + #verizon = perfect combination! &lt;3
1	#Twitter'sMalfunctioningAgain
1	#Microsoft #Cloud Microsoft offers students free access to its technologies to improve employability: Dubbe... http://t.co/rGBHHUQP #TCN
0	@Motorola is the Best Android-powered company that is going against @Apple.
1	Soon. Getting ready for the party. #google #android #icecreamsandwich http://t.co/eZjCzLt6
1	@jessecablek I want it too. Now just wondering who will be carrying it in November. Or direct purchase from #google / #samsung
0	Is @Apple's voice #tech really as impressive as the net thinks it is? http://t.co/Rbf23CNX #siri
0	@apple no Siri support for Canada sucks #Siri but loving the new iPhone upgrade from my 3GS #iphone4s
0	Ahhh!! Why is #Twitter so #addicting
0	Upgrading my #iPad to #iOS5. When @Apple said it could take a couple of hours to install and restore it, they weren't kidding.
0	I wanna RT a lot of tweets.. but my app won't work. What's the best #Twitter #App??
0	Would you look at that.. @SouthwestAir does @Apple style welcomes as well. http://t.co/t0TrFnk8 #customerappreciation #custserv
0	@ManwitPURPOSE50 what are you doing now on #twitter????
0	@imightbewrong @apple @inthequeencity #teamapple
0	#Microsoft We support you. Retweet if u support us or want to.
1	@APPLE Wow @MOTOROLA Just crushed your dreams....
1	Unmindful Ballmer, collects half a billion, doesn't say thank you.  http://t.co/lwtpXejo #android #google #microsoft
0	Lemme just say iOS5 is mad cool BUT it needs A LOT of bug fixes @Apple
0	Can someone explain to me how the hell iMessage differs from a text message? @Apple
1	You know @apple It's been almost a week since I paid for iTunes Match, I would really like to use it. Any ETA on a fix?
0	#LOVATICS! Wanna be in a fan book for @ddlovato let me know and ill send wat needs2b in it via #twitter
1	Why is  #Siri always down @apple
0	can't wait for @Spotify and @Apple to integrate with Siri.
0	And @Apple I still have an old MBP from 2006 which I use - which can't run #Lion, I still like to sync it!
1	#Google's like my wife - searches things for me and completes my sentences.
0	hmm it seems i should have checked the identity of @apple first
1	#Microsoft #Opens The Door To Two #Spanish #Entrepreneurs With #Medical #Project ! http://t.co/c97sNizT
1	#Android #Google Ice Cream Sandwich Feature Closer Look - Roboto Type Face Is "A Pleasure" To Read http://t.co/DJsp2G5B #DhilipSiva
1	Is #Google Down? http://t.co/wFrzKYsN via @Ejunkie Good for #Bing, #Microsoft s investments paying off
0	My friend @bm88 found this article on the #ios5 battery drain problem http://t.co/zMX85Fkd @apple
0	Dear #Microsoft - seize the moment - focus on developing Windows7 phones for enterprise solutions. Succeed where #RIM is failing.
0	Ha! Even #twitter is telling me we're meant to be!
1	Thoughts on Android 4.0 #ICS? Excited to play with the new features. #android #google
1	#Google #Android Icecream Sandwich OS for Nexus Prime Released! [LIVE BLOG] | http://t.co/LF03ZKUz #technology #hk
0	What do we have to do to get Flash on #iPad? @Apple please please please change your mind. Thank you in advance! @kusi_sk  @PeterNemcok
1	If #Apple came out with gaming console (ala Xbox 360) that blew the current players out of water, #Microsoft and #Sony would be in trouble
0	Phone app redesigned to be unified with google voice, etc. Has fast forward and rewind capabilities as well. #Google #Android #ICS
0	I wonder If the person who has @apple is holding out for apple to buy it from them
1	Can't wait for Ice Cream Sandwich. http://t.co/RtDzjq2U #android #google
0	So is the #galaxynexus coming to @sprint any info @android #google #android
1	Zune Music arrives in Canada! http://t.co/CJJ12v4I #microsoft #music #news
1	Well... @Paging_Dr_A has gotten back on #twitter.. there goes my TL lol
1	Now, really #google how hypocritical is this? http://t.co/6nHuYFeh #analytics
0	time to change my twitter app, what's the best one for my iphone? Help please? #twitterapps : #twitter vs. #tweetcaster vs. #ubersoical ?
0	Why doesn't the Genius have songs for Watch the Throne yet? HUH? @APPLE ?????
1	iPhone users find the nearest trash for your device it's the correct place ! #Android #Apple #Google #iPhone
1	@apple So I went to the 5th Ave store and was told I could wait about 4 hours to get a 4S. Needless to say I'm back at the hotel relaxing.
1	Ballmer Thinks You Have To Be A Computer Scientist To Use Android http://t.co/VKV2TBcj #tech #microsoft (i agree to some extent)
0	Email with 2 line preview, offline search of any amount of emails you want. #Android4.0 #Google
1	Android Beam - sharing contacts, articles, files, and games, pretty cool #Google #ICS
1	I agree with @wellis68 that the "Hangouts" on #Google+ are friggin' awesome!
1	@Apple downloads of iOS 5 are proving popular with users  -- http://t.co/NSHLfiUX
0	#TroyHopson needs a #twitter. Swear
0	RT @thejjmg: My friend @bm88 found this article on the #ios5 battery drain problem http://t.co/Iqa0ipVt @Apple ah mines being sinking...
0	@twalve too busy having slappy hissy-fits with Samsung? @Apple
1	+1 RT @tah_med: the background is SO horrible for this stream #Samsung #Google #NexusPrime they should've seen what #Adobe did at #AdobeMAX
0	@Apple to shut stores!!! C'mon, Only Wednesday for @SteveJobs memorial.
0	Its new #Theme after #Updates have to b use with it. Though I like #Old theme of #Twitter for #Android
0	@tvnewschick @apple Oh no! Why not?! I want it to be love-love-love! It's a lot of dough to spend otherwise...
1	Incredible: 4 million iPhone 4Ss in 3 days. 135% better than the iPhone 4 http://t.co/1FMJxTMM @apple #iphone4s
1	Meet #Siri, your new iPhone butler. Click the link and be amazed by all it can do: http://t.co/lvfFdCEL @Apple
0	#Twitter is hella funny when got people on here you grew up with....lmao
0	@Blogger loves @Apple iPhone. My blogpost finally done through iPhone apps.
1	Cant build a website. Get a #Google website #Free ! http://t.co/7qUy4uOU
0	@Apple why no Macbook mirroring onto AppleTV via #Airplay?
1	#Google / #Samsung #Galaxy #Nexus #ICS press release is now done, I'll go back to my regular tweeting intervals now :) I WANT IT!
1	Nexus Prime looks NICE. #google #android
1	The new Google Nexus page is live! - http://t.co/zrqoeWxI #nexus #google #android #icecreamsandwich
0	YESSS @apple fix it also slow internet RT @SprintFeed: iPhone 4S owners are you having trouble with Siri connecting to internet?
0	New Galaxy Nexus: App Improvements -  New visual voicemail within the phone app #nexus #samsung #google #android bit.ly/nEJbyE
0	Why can't I check just Notes (without mail) on Lion for #iCloud like I do on the iOS devices @apple ?
0	Well we should knw that this isnt the app from #google unlike #Apple.
0	RT @SamsungMobileCA #GALAXYNexus has arrived! #Samsung #Google
0	Being able to share our thoughts with the world is awesome&gt;&gt;Hooray for #Twitter
1	Thank you #twitter for not giving me the 10 tweets that have been tweeted at me in the past 3 days! Lol #blameitontheiphone #ineedtoupdate
1	ATHEN's review of #Google Docs #accessibility shows a lot of work needs to be done. http://t.co/rad9WdSw #a11y HT @chadleaman
0	@nand_krish007 #Microsoft arrogance again - Ballmer says you need to be a computer scientist to use #Android http://t.co/pltitgeI
0	@apple iphone 4s arrival on Tuesday!! #iPhone4S
1	When I say I'm going to bed that really means I'm gonna sit on twitter for 30 min then go to bed! #Twitter&lt;3
1	I love #twitter #twitterswag
1	I don't really like Siri's voice. Perhaps @apple can get Star Wars voices just like @garmin http://t.co/pSUJg9pN
0	@apple How much is the student discount on the MacBook Air in Canada? Your reps have said both $50 and $100. Which is it? Thanks! #laptop
1	Warning: if iphone apps spontaneously loose data, it might not be the app's fault - http://t.co/1SEsvWwm #ios5downgrade @apple @marcoarment
0	Oops! Apparently @apple is some handle-squatter. Tweetbarassment.
0	I want Siri on my iPhone4 ! @apple
1	Watching podcast of Steve Jobs & Bill Gates at 07 D5. Gates sucks at tech predictions! All talk #Apple #Microsoft
0	@Apple  I asked Siri 'if she swallowed' she relied 'Lets see' - wtf do i do now? wank over my phone?
1	I've pretty much abandoned Facebook for Twitter. #twitter'slegit
1	"#Microsoft details Windows 8 search improvements" - via @SlashGear http://t.co/JCawWRzQ
1	RT @ScottDugas: Warning: if iphone apps spontaneously loose data, it might not be the app's fault - http://t.co/1SEsvWwm #ios5downgrade  ...
1	Dear #Microsoft, I should only have to hit the Windows update button *once* when manually running updates, not 4 or 5 times. #sysadmin
1	WHERE THE HECK IS THE @ANDROID SOURCE CODE ?? WTF #GOOGLE
1	#twitter show my fuckin retweets bitch
1	Video: #Google wallet, see the wow effect http://t.co/mcW78VtG
1	RT @Mr_Lister: Loves the new presentations tool for Google Docs - particularly themes and adding video via URL #google #sd33 #edchat #ed ...
0	@Reddclay81 now that were done prasing @Apple 's #iOS5

Everyone go subscribe to notsosuperpro! #shamlessselfpromotion
0	@apple should make Siri avalible for all devices not exclusive to the iPhone 4S
